index,count,tx_0,action_types,swap_pools,token_path,action_groups,flash_pair
59,1,0x6f16fc5c5f8afc56d7cbe976bf32ee15cc3590ac34294c694d0f5edd19c77e99,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-USDT:fee_500



","wbtc
crvusd
crvusd
usdt
weth
usdt
weth
usdt
eth
weth
eth
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
PancakeSwap:1
PancakeSwap:1
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:1
WETH_withdraw:1
WETH_withdraw:2
WETH_withdraw:2","










","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
wbtc
crvusd
crvusd
usdt
weth
usdt
weth
usdt
eth
weth
eth
weth"
60,1,0x3cc363c7b8cf650db9ac82b8252fb853eedebbb5a63740f4a22a5d7a57899244,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WBTC-WETH:fee_500","crvusd
wbtc
crvusd
usdc
weth
usdc
wbtc
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:1
UniswapSwap:1
UniswapSwap:2
UniswapSwap:2","






","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
crvusd
wbtc
crvusd
usdc
weth
usdc
wbtc
weth"
61,1,0x68f3b8b27a274e2bd2a8c74aa2a17cb4483fe778886bb96743720c698e9f8861,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT


UniswapV3Pool-WBTC-USDC:fee_500
UniswapV3Pool-WBTC-USDC:fee_500

","wbtc
crvusd
crvusd
usdt
eth
weth
usdc
wbtc
eth
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
WETH_withdraw:1
WETH_withdraw:1
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:2
WETH_withdraw:2","








","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
wbtc
crvusd
crvusd
usdt
eth
weth
usdc
wbtc
eth
weth"
62,1,0x0f149db02e888acc54608d25383a2f8936196fc4068cd78ef3d2d869a8321ae4,"LLAMMA:token_in
LLAMMA:token_out
MaverickSwap:token_out
MaverickSwap:token_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
MaverickPool-WBTC-WETH:fee_400
MaverickPool-WBTC-WETH:fee_400","crvusd
wbtc
weth
wbtc","LLAMMA:1
LLAMMA:1
MaverickSwap:1
MaverickSwap:1","


","LLAMMA:token_in
LLAMMA:token_out
MaverickSwap:token_out
MaverickSwap:token_in
crvusd
wbtc
weth
wbtc"
63,1,0xaec7f3a7a0d56bdc5ba4a99228f488c7bd822d6e08d0ad3542d5c7a622173b4a,"LLAMMA:token_in
LLAMMA:token_out
MaverickSwap:token_out
MaverickSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
MaverickPool-WBTC-WETH:fee_400
MaverickPool-WBTC-WETH:fee_400

","crvusd
wbtc
weth
wbtc
eth
weth","LLAMMA:1
LLAMMA:1
MaverickSwap:1
MaverickSwap:1
WETH_withdraw:1
WETH_withdraw:1","




","LLAMMA:token_in
LLAMMA:token_out
MaverickSwap:token_out
MaverickSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
crvusd
wbtc
weth
wbtc
eth
weth"
64,1,0xbfe36f75623f70427e15c74929d1d427c1e3d406d57b98f8e701ac4f8e32ebbb,"LLAMMA:token_in
LLAMMA:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD

","crvusd
wbtc
eth
weth","LLAMMA:1
LLAMMA:1
WETH_withdraw:2
WETH_withdraw:2","


","LLAMMA:token_in
LLAMMA:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in
crvusd
wbtc
eth
weth"
65,1,0xc1bc5fe54faef4da4e3513ebc98dc23df276cddb4cce8dd8b2d5bda68a9dee82,"MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out","MaverickPool-DAI-USDC:fee_500
MaverickPool-DAI-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD","usdc
dai
usdc
crvusd
crvusd
wbtc","MaverickSwap:1
MaverickSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1","




","MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
usdc
dai
usdc
crvusd
crvusd
wbtc"
67,1,0x7ad799fc8f3c89cd42b0cf252f9da16469e5e9c0a896c7c4f32e9267b23207b9,"PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in","PancakeV3Pool-WETH-WBTC
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
UniswapV3Pool-WETH-USDT:fee_500
PancakeV3Pool-WETH-WBTC
UniswapV3Pool-WETH-USDT:fee_500","wbtc
wbtc
crvusd
crvusd
usdt
weth
weth
usdt","flash_borrow:PancakeV3Pool-WETH-WBTC:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
flash_borrow:UniswapV3Pool-WETH-USDT:fee_500:1
flash_repay:PancakeV3Pool-WETH-WBTC:0
flash_repay:UniswapV3Pool-WETH-USDT:fee_500:1","0




1
0
1","PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdt
weth
weth
usdt"
68,1,0x7e4a9dfabe773f18c2278588a854e2d707442dd530915387a7165fdbbef9e4dd,"PancakeSwap:token_out
PancakeSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WBTC-WETH:fee_500

","weth
usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
eth
weth","PancakeSwap:1
PancakeSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:1
WETH_withdraw:1","








","PancakeSwap:token_out
PancakeSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
weth
usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
eth
weth"
72,1,0x3f68577ef96902316aa1a727b70b5fbb9153fa2be330e374c67e0eafb172f966,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
PancakeSwap:token_out
UniswapSwap:token_in
PancakeSwap:token_in","UniswapV3Pool-WETH-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
PancakeV3Pool-WETH-WBTC
UniswapV3Pool-WETH-USDC:fee_500
PancakeV3Pool-WETH-WBTC","usdc
usdc
crvusd
crvusd
wbtc
weth
weth
wbtc","flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
flash_borrow:PancakeV3Pool-WETH-WBTC:1
flash_repay:UniswapV3Pool-WETH-USDC:fee_500:0
flash_repay:PancakeV3Pool-WETH-WBTC:1","0




1
0
1","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
PancakeSwap:token_out
UniswapSwap:token_in
PancakeSwap:token_in
usdc
usdc
crvusd
crvusd
wbtc
weth
weth
wbtc"
73,1,0x7cd04901a220a522a08244244a4eb228862fd50913a0bcc05c3177b57c454e56,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in","UniswapV3Pool-WBTC-BADGER:fee_3000
CurveStableSwap-BADGER-crvFRAX
CurveStableSwap-BADGER-crvFRAX
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-BADGER:fee_3000","badger
badger
crvfrax
crvusd
wbtc
wbtc","flash_borrow:UniswapV3Pool-WBTC-BADGER:fee_3000:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
flash_repay:UniswapV3Pool-WBTC-BADGER:fee_3000:0","0




0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in
badger
badger
crvfrax
crvusd
wbtc
wbtc"
75,1,0xe6b70c95efea0c524e583e3e670ba3d4efb647f00745bfecb026d80e7689a851,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in","UniswapV3Pool-WBTC-USDC:fee_3000
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-USDC:fee_3000","usdt
usdt
crvusd
crvusd
wbtc
wbtc","UniswapSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2","




","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in
usdt
usdt
crvusd
crvusd
wbtc
wbtc"
76,1,0x3113c066a86b67e77c4e7e7d0361f719ae5f9034df2ac9308e94b69b50724a44,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WETH-USDC:fee_500","usdc
usdc
crvusd
crvusd
wbtc
weth
wbtc
weth","flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-WETH-USDC:fee_500:0","0






0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
usdc
usdc
crvusd
crvusd
wbtc
weth
wbtc
weth"
78,1,0xda957e78f3347d9111bce789ef17f4cc0045d9b18f3c3567f7b71cb80f6d4562,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-USDT:fee_500
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WETH-USDT:fee_500","usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
weth","flash_borrow:UniswapV3Pool-WETH-USDT:fee_500:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-WETH-USDT:fee_500:0","0






0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
weth"
80,1,0xf38757332561abc1a1c148bdf31b67c918d97061e4116ef76f81062c733be7ad,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwapWETH_Deposit:eth_out
CurveSwapWETH_Deposit:weth_in
CurveSwap:token_out
UniswapSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
CurveTriCryptoNG-WBTC-USDC
CurveTriCryptoNG-WBTC-USDC
CurveTriCryptoNG-WBTC-USDC
CurveTriCryptoNG-WBTC-USDC
UniswapV3Pool-WBTC-WETH:fee_500","wbtc
wbtc
crvusd
crvusd
usdc
usdc
eth
weth
weth
weth","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
CurveSwap:2
CurveSwap:2
CurveSwapWETH_Deposit:1
CurveSwap:2
CurveSwapWETH_Deposit:1
CurveSwap:2
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0","0








0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwapWETH_Deposit:eth_out
CurveSwapWETH_Deposit:weth_in
CurveSwap:token_out
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdc
usdc
eth
weth
weth
weth"
81,1,0x98729011eee39dc08189b0047fbb896990162b6ea60f7342c9fdc0ab54e44b5d,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwapWETH_Deposit:eth_out
CurveSwapWETH_Deposit:weth_in
CurveSwap:token_out
UniswapSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
CurveTriCryptoNG-WBTC-ETH-USDT
CurveTriCryptoNG-WBTC-ETH-USDT
CurveTriCryptoNG-WBTC-ETH-USDT
CurveTriCryptoNG-WBTC-ETH-USDT
UniswapV3Pool-WBTC-WETH:fee_500","wbtc
wbtc
crvusd
crvusd
usdt
usdt
eth
weth
weth
weth","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
CurveSwap:2
CurveSwap:2
CurveSwapWETH_Deposit:1
CurveSwap:2
CurveSwapWETH_Deposit:1
CurveSwap:2
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0","0








0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwapWETH_Deposit:eth_out
CurveSwapWETH_Deposit:weth_in
CurveSwap:token_out
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdt
usdt
eth
weth
weth
weth"
82,1,0x12300a61f40d9cfaf309009db970d030396c477f58db21a60f74e91aef7b7241,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
PancakeV3Pool-WETH-USDC
PancakeV3Pool-WETH-USDC
UniswapV3Pool-WBTC-WETH:fee_500","wbtc
wbtc
crvusd
crvusd
usdc
weth
usdc
weth","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
PancakeSwap:1
PancakeSwap:1
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0","0






0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdc
weth
usdc
weth"
83,1,0xf9cd4bf923ff3b5bd5dfe8d7b3fce6c26b6eba17ef0f53ef9a47f2de14741c99,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
UniswapSwap:token_in
PancakeSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
PancakeV3Pool-WETH-USDT
UniswapV3Pool-WBTC-WETH:fee_500
PancakeV3Pool-WETH-USDT","wbtc
wbtc
crvusd
crvusd
usdt
weth
weth
usdt","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
flash_borrow:PancakeV3Pool-WETH-USDT:1
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0
flash_repay:PancakeV3Pool-WETH-USDT:1","0




1
0
1","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_out
UniswapSwap:token_in
PancakeSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdt
weth
weth
usdt"
88,1,0xfa37e2190daab663fbf02d0c02fadc49a2107b774fb577dfe8452e7e642fc5b8,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WBTC-WETH:fee_500","wbtc
wbtc
crvusd
crvusd
usdt
weth
usdt
weth","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0","0






0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdt
weth
usdt
weth"
90,1,0x6904f3acdf4dab2a30c672b9e79e84021b68f6705c0530eb87c9eb2d64a88fed,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
UniswapSwap:token_in","UniswapV3Pool-WBTC-WETH:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-USDT:fee_500


UniswapV3Pool-WBTC-WETH:fee_500","wbtc
wbtc
crvusd
crvusd
usdt
weth
usdt
eth
weth
weth","flash_borrow:UniswapV3Pool-WBTC-WETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:2
UniswapSwap:2
WETH_withdraw:1
WETH_withdraw:1
flash_repay:UniswapV3Pool-WBTC-WETH:fee_500:0","0








0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
UniswapSwap:token_in
wbtc
wbtc
crvusd
crvusd
usdt
weth
usdt
eth
weth
weth"
91,1,0x4dbe00f5156cf8c4e2d8f480bbbcee05a3f228a4008993d0b695d3e2ac154910,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in","UniswapV3Pool-WBTC-USDC:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-USDC:fee_500","usdc
crvusd
wbtc
wbtc","flash_borrow:UniswapV3Pool-WBTC-USDC:fee_500:0
LLAMMA:1
LLAMMA:1
flash_repay:UniswapV3Pool-WBTC-USDC:fee_500:0","0


0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in
usdc
crvusd
wbtc
wbtc"
92,1,0x7421dc413d61850a7c5a25f51af301965ed59c013ca6c46911abcdcb024889a3,"UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out","UniswapV3Pool-WBTC-USDC:fee_500
UniswapV3Pool-WBTC-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD","wbtc
usdc
usdc
crvusd
crvusd
wbtc","UniswapSwap:1
UniswapSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1","




","UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
wbtc
usdc
usdc
crvusd
crvusd
wbtc"
93,1,0x215973365fe778ac2d0f4c5f0ad828115192176cda47f1512476728973328025,"UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-USDT:fee_500
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-WETH:fee_500
UniswapV3Pool-WBTC-WETH:fee_500

","weth
usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
eth
weth","UniswapSwap:1
UniswapSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2
UniswapSwap:2
WETH_withdraw:1
WETH_withdraw:1","








","UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
weth
usdt
usdt
crvusd
crvusd
wbtc
weth
wbtc
eth
weth"
94,1,0x929cea28f67698dfa8aa765255dab6df136a0bee207c446c7cb12cc50296a3ae,"UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in","UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-WBTC-WETH:fee_3000
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD
UniswapV3Pool-WBTC-WETH:fee_3000","usdc
weth
usdc
crvusd
weth
crvusd
wbtc
wbtc","UniswapSwap:1
UniswapSwap:1
CurveSwap:1
CurveSwap:1
flash_borrow:UniswapV3Pool-WBTC-WETH:fee_3000:0
LLAMMA:1
LLAMMA:1
flash_repay:UniswapV3Pool-WBTC-WETH:fee_3000:0","



0


0","UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in
usdc
weth
usdc
crvusd
weth
crvusd
wbtc
wbtc"
95,1,0x32909eb78eb301fe1da374fe921aa918826454f7c666c954ba35b5de6c5328d9,"UniswapSwap:token_out
UniswapSwap:token_in
LLAMMA:token_in
LLAMMA:token_out","UniswapV3Pool-WBTC-USDC:fee_500
UniswapV3Pool-WBTC-USDC:fee_500
LLAMMA-WBTC-crvUSD
LLAMMA-WBTC-crvUSD","wbtc
usdc
wbtc
crvusd","UniswapSwap:1
UniswapSwap:1
LLAMMA:1
LLAMMA:1","


","UniswapSwap:token_out
UniswapSwap:token_in
LLAMMA:token_in
LLAMMA:token_out
wbtc
usdc
wbtc
crvusd"
