index,count,tx_0,action_types,swap_pools,token_path,action_groups,flash_pair
106,1,0x016e6ecd51f84546aeb9e7cebab7656e9e617ece58427b30a9e9cf54c3db6272,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in","LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-USDT:fee_500
UniswapV3Pool-WETH-wstETH:fee_100
UniswapV3Pool-WETH-wstETH:fee_100","crvusd
wsteth
crvusd
usdt
weth
usdt
wsteth
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:1
UniswapSwap:1
UniswapSwap:2
UniswapSwap:2","






","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
crvusd
wsteth
crvusd
usdt
weth
usdt
wsteth
weth"
107,1,0xbde8e34236858af7304857b36c3bc1e6ad292f99397c43ce86eff920d43ff4e2,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500

","crvusd
wsteth
crvusd
usdc
weth
usdc
eth
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:2
WETH_withdraw:2","






","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
crvusd
wsteth
crvusd
usdc
weth
usdc
eth
weth"
108,1,0x5828903266db50243060d59f5dfcc96665d934935aa18deb148fd90d2bd41a69,"LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in","LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT

","wsteth
crvusd
crvusd
usdt
eth
weth","LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
WETH_withdraw:2
WETH_withdraw:2","




","LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
WETH_withdraw:eth_out
WETH_withdraw:weth_in
wsteth
crvusd
crvusd
usdt
eth
weth"
109,1,0xf41abf6037cdf52b008effa1d4c06274ded0ee3314467c665c282ac48a1a1a84,"LLAMMA:token_in
LLAMMA:token_out
WETH_deposit:eth_in
WETH_deposit:weth_out
CurveSwap:token_in
CurveSwap:token_out","LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD


CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC","wsteth
crvusd
eth
weth
usdc
crvusd","LLAMMA:1
LLAMMA:1
WETH_deposit:1
WETH_deposit:1
CurveSwap:1
CurveSwap:1","




","LLAMMA:token_in
LLAMMA:token_out
WETH_deposit:eth_in
WETH_deposit:weth_out
CurveSwap:token_in
CurveSwap:token_out
wsteth
crvusd
eth
weth
usdc
crvusd"
111,1,0xc090d41fc743bf67e15ef8fdfd86712c72a9240bd07c8f3a1cf5684103d6d3da,"MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out","MaverickPool-WETH-USDC:fee_400
MaverickPool-WETH-USDC:fee_400
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD","weth
usdc
usdc
crvusd
crvusd
wsteth","MaverickSwap:1
MaverickSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1","




","MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
weth
usdc
usdc
crvusd
crvusd
wsteth"
112,1,0x59d06db93d858f7f1e7556d801b6b04085a2127938e0db02af4861e937c819a6,"MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
BalancerVault:token_in
BalancerVault:token_out
MaverickSwap:token_out
MaverickSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in","MaverickPool-USDT-USDC:fee_100
MaverickPool-USDT-USDC:fee_100
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
BalancerVault
BalancerVault
MaverickPool-WETH-USDC:fee_400
MaverickPool-WETH-USDC:fee_400
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500


CurveStableSwap-ETH-stETH
CurveStableSwap-ETH-stETH
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500","usdt
usdc
usdt
crvusd
crvusd
wsteth
dai
usdc
weth
usdc
weth
usdc
eth
weth
eth
steth
usdc
weth","MaverickSwap:1
MaverickSwap:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
BalancerVault:1
BalancerVault:1
MaverickSwap:2
MaverickSwap:2
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:3
WETH_withdraw:3
CurveSwap:2
CurveSwap:2
UniswapSwap:2
UniswapSwap:2","
















","MaverickSwap:token_out
MaverickSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
BalancerVault:token_in
BalancerVault:token_out
MaverickSwap:token_out
MaverickSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
usdt
usdc
usdt
crvusd
crvusd
wsteth
dai
usdc
weth
usdc
weth
usdc
eth
weth
eth
steth
usdc
weth"
113,1,0x56f87a1b3d849d0181ccc80321b626631c931e2824cef53de446f8095251845e,"MaverickSwap:token_out
MaverickSwap:token_in
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out","MaverickPool-WETH-USDC:fee_400
MaverickPool-WETH-USDC:fee_400
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT","usdc
weth
wsteth
crvusd
crvusd
usdt","MaverickSwap:1
MaverickSwap:1
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1","




","MaverickSwap:token_out
MaverickSwap:token_in
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
usdc
weth
wsteth
crvusd
crvusd
usdt"
114,1,0x8ecfd11562ccc6713e3a255d5db6b8d57a75a991801af1b1ddf417c753fb851a,"PancakeSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
BalancerVault:token_in
BalancerVault:token_out
PancakeSwap:token_in","PancakeV3Pool-WETH-USDT
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
BalancerVault
BalancerVault
PancakeV3Pool-WETH-USDT","usdt
usdt
crvusd
crvusd
wsteth
wsteth
weth
weth","flash_borrow:PancakeV3Pool-WETH-USDT:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
BalancerVault:1
BalancerVault:1
flash_repay:PancakeV3Pool-WETH-USDT:0","0






0","PancakeSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
BalancerVault:token_in
BalancerVault:token_out
PancakeSwap:token_in
usdt
usdt
crvusd
crvusd
wsteth
wsteth
weth
weth"
116,1,0xd70bd22bd30676d644e0cc79490a38dd761643bdd49d822bd05bcabf48af99fe,"PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_in","PancakeV3Pool-WETH-wstETH
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
CurveTriCrypto-WBTC-ETH-USDT
CurveTriCrypto-WBTC-ETH-USDT
PancakeV3Pool-WETH-wstETH","wsteth
wsteth
crvusd
crvusd
usdt
usdt
weth
weth","flash_borrow:PancakeV3Pool-WETH-wstETH:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
CurveSwap:2
CurveSwap:2
flash_repay:PancakeV3Pool-WETH-wstETH:0","0






0","PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
PancakeSwap:token_in
wsteth
wsteth
crvusd
crvusd
usdt
usdt
weth
weth"
117,1,0xcca63ae871269a71590eebaaec948df4a1cf5f6a0dbb051f61dab41a51401513,"PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in","PancakeV3Pool-WETH-wstETH
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-WETH-USDC:fee_500
PancakeV3Pool-WETH-wstETH
UniswapV3Pool-WETH-USDC:fee_500","wsteth
wsteth
crvusd
crvusd
usdc
weth
weth
usdc","flash_borrow:PancakeV3Pool-WETH-wstETH:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
flash_borrow:UniswapV3Pool-WETH-USDC:fee_500:1
flash_repay:PancakeV3Pool-WETH-wstETH:0
flash_repay:UniswapV3Pool-WETH-USDC:fee_500:1","0




1
0
1","PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_in
wsteth
wsteth
crvusd
crvusd
usdc
weth
weth
usdc"
118,1,0xe7050e2ea67f8bb0d0157f3557c3959fd3f817bd6ed10385cdfc15df27123959,"PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
PancakeSwap:token_in","PancakeV3Pool-WETH-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
PancakeV3Pool-WETH-USDT","weth
wsteth
crvusd
crvusd
usdt","flash_borrow:PancakeV3Pool-WETH-USDT:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
flash_repay:PancakeV3Pool-WETH-USDT:0","0



0","PancakeSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
PancakeSwap:token_in
weth
wsteth
crvusd
crvusd
usdt"
119,1,0xd2aa85eb319e5c89d848be836f7241fc0a3be7e5af6063842ac73a8ebcedd5d1,"PancakeSwap:token_out
PancakeSwap:token_in
PancakeSwap:token_out
PancakeSwap:token_in
MaverickSwap:token_out
MaverickSwap:token_in
BalancerVault:token_in
BalancerVault:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDC
PancakeV3Pool-WETH-USDC
MaverickPool-WETH-USDC:fee_400
MaverickPool-WETH-USDC:fee_400
BalancerVault
BalancerVault
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD","weth
usdt
weth
usdc
weth
usdc
weth
wsteth
usdt
crvusd
crvusd
wsteth","PancakeSwap:1
PancakeSwap:1
PancakeSwap:2
PancakeSwap:2
MaverickSwap:1
MaverickSwap:1
BalancerVault:1
BalancerVault:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1","










","PancakeSwap:token_out
PancakeSwap:token_in
PancakeSwap:token_out
PancakeSwap:token_in
MaverickSwap:token_out
MaverickSwap:token_in
BalancerVault:token_in
BalancerVault:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
weth
usdt
weth
usdc
weth
usdc
weth
wsteth
usdt
crvusd
crvusd
wsteth"
120,1,0x815bb681f41f9d65fb1394f1584d392eb39af2ba0fe757da0bea88dcbfc9203e,"PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-WETH-wstETH:fee_100
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
UniswapV3Pool-WETH-wstETH:fee_100","weth
usdt
usdc
weth
usdc
weth
usdc
crvusd
weth
crvusd
wsteth
wsteth","PancakeSwap:1
PancakeSwap:1
UniswapSwap:1
UniswapSwap:1
UniswapSwap:1
UniswapSwap:1
CurveSwap:1
CurveSwap:1
flash_borrow:UniswapV3Pool-WETH-wstETH:fee_100:0
LLAMMA:1
LLAMMA:1
flash_repay:UniswapV3Pool-WETH-wstETH:fee_100:0","







0


0","PancakeSwap:token_out
PancakeSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_out
UniswapSwap:token_in
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_in
weth
usdt
usdc
weth
usdc
weth
usdc
crvusd
weth
crvusd
wsteth
wsteth"
121,1,0x79a274515244f0bc06f39bbd8832684e30f6fa85c424dbdf534989b88325fb17,"PancakeSwap:token_out
PancakeSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT


CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD","weth
usdt
eth
weth
usdc
crvusd
crvusd
wsteth","PancakeSwap:1
PancakeSwap:1
WETH_withdraw:1
WETH_withdraw:1
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1","






","PancakeSwap:token_out
PancakeSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
weth
usdt
eth
weth
usdc
crvusd
crvusd
wsteth"
122,1,0xa4ae548e088c2158bcc9e1e23705606fa0bf8e74b83c720f5bc462d136180224,"PancakeSwap:token_out
PancakeSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-USDT




CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
UniswapV3Pool-WETH-wstETH:fee_100
UniswapV3Pool-WETH-wstETH:fee_100

","weth
usdt
eth
weth
eth
weth
usdc
crvusd
crvusd
wsteth
weth
wsteth
eth
weth","PancakeSwap:1
PancakeSwap:1
WETH_withdraw:1
WETH_withdraw:1
WETH_withdraw:3
WETH_withdraw:3
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:1
UniswapSwap:1
WETH_withdraw:4
WETH_withdraw:4","












","PancakeSwap:token_out
PancakeSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
WETH_withdraw:eth_out
WETH_withdraw:weth_in
weth
usdt
eth
weth
eth
weth
usdc
crvusd
crvusd
wsteth
weth
wsteth
eth
weth"
123,1,0x686e6908d6cd02ff9cf9baa578576e8861ce0c17c0143879e0582e4329f64734,"PancakeSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
PancakeSwap:token_in","PancakeV3Pool-WETH-USDT
PancakeV3Pool-WETH-wstETH
PancakeV3Pool-WETH-wstETH
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
PancakeV3Pool-WETH-USDT","weth
wsteth
weth
wsteth
crvusd
crvusd
usdt","flash_borrow:PancakeV3Pool-WETH-USDT:0
PancakeSwap:2
PancakeSwap:2
LLAMMA:1
LLAMMA:1
CurveSwap:1
flash_repay:PancakeV3Pool-WETH-USDT:0","0





0","PancakeSwap:token_out
PancakeSwap:token_out
PancakeSwap:token_in
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
PancakeSwap:token_in
weth
wsteth
weth
wsteth
crvusd
crvusd
usdt"
125,1,0xa74440198bef40b4a72bf3c803451ca076bf84d9e00febd1fbe1f6a357f752f3,"UniswapSwap:token_out
BalancerVault:token_in
BalancerVault:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_in","UniswapV3Pool-USDC-gOHM:fee_3000
BalancerVault
BalancerVault
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDC
CurveStableSwap-crvUSD-USDC
UniswapV3Pool-USDC-gOHM:fee_3000","gohm
ohm
wsteth
wsteth
crvusd
crvusd
usdc
usdc","flash_borrow:UniswapV3Pool-USDC-gOHM:fee_3000:0
BalancerVault:1
BalancerVault:1
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
flash_repay:UniswapV3Pool-USDC-gOHM:fee_3000:0","0






0","UniswapSwap:token_out
BalancerVault:token_in
BalancerVault:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_in
gohm
ohm
wsteth
wsteth
crvusd
crvusd
usdc
usdc"
137,1,0xfd15a6c6a511f33bc155f9fa96322292503187f87a0e8a736d1bc09439f0a685,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-USDT:fee_500
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
UniswapV3Pool-WETH-wstETH:fee_500
UniswapV3Pool-WETH-wstETH:fee_500
UniswapV3Pool-WETH-USDT:fee_500","usdt
usdt
crvusd
crvusd
wsteth
weth
wsteth
weth","flash_borrow:UniswapV3Pool-WETH-USDT:fee_500:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-WETH-USDT:fee_500:0","0






0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
usdt
usdt
crvusd
crvusd
wsteth
weth
wsteth
weth"
138,1,0xa521de21e37413ebaea538efec0431542f6b9747dc8baf67664d85af8f74c812,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-wstETH:fee_100
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-USDC:fee_500
UniswapV3Pool-WETH-wstETH:fee_100","weth
usdt
crvusd
crvusd
wsteth
usdc
weth
wsteth","flash_borrow:UniswapV3Pool-WETH-wstETH:fee_100:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
LLAMMA:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-WETH-wstETH:fee_100:0","0






0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
weth
usdt
crvusd
crvusd
wsteth
usdc
weth
wsteth"
139,1,0x1a37c44acbec4d9cbdd63ab86c02a254265a8e99b557eae61b7808d89ad6dc3f,"UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-wstETH:fee_100
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
UniswapV3Pool-WETH-wstETH:fee_100","weth
usdt
crvusd
crvusd
wsteth","flash_borrow:UniswapV3Pool-WETH-wstETH:fee_100:0
CurveSwap:1
CurveSwap:1
LLAMMA:1
flash_repay:UniswapV3Pool-WETH-wstETH:fee_100:0","0



0","UniswapSwap:token_out
CurveSwap:token_in
CurveSwap:token_out
LLAMMA:token_in
UniswapSwap:token_in
weth
usdt
crvusd
crvusd
wsteth"
145,1,0xfa48373223cd94bac04b5b31da9985989a3e0771dc53b95eb7b499ce9e410e05,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_in","UniswapV3Pool-WETH-wstETH:fee_100
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-FRAX
CurveStableSwap-crvUSD-FRAX
UniswapV3Pool-WETH-wstETH:fee_100","wsteth
wsteth
crvusd
crvusd
frax
weth","flash_borrow:UniswapV3Pool-WETH-wstETH:fee_100:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
flash_repay:UniswapV3Pool-WETH-wstETH:fee_100:0","0




0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_in
wsteth
wsteth
crvusd
crvusd
frax
weth"
152,1,0x6a6bf55ae2825be157026ffa53f6499e4c7c986d135e07f012cf6a72c6ddd5ff,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-USDC-wstETH:fee_500
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDP
CurveStableSwap-crvUSD-USDP
UniswapV3Pool-USDC-USDP:fee_500
UniswapV3Pool-USDC-USDP:fee_500
UniswapV3Pool-USDC-wstETH:fee_500","wsteth
wsteth
crvusd
crvusd
usdp
usdc
usdp
usdc","flash_borrow:UniswapV3Pool-USDC-wstETH:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
CurveSwap:1
UniswapSwap:2
UniswapSwap:2
flash_repay:UniswapV3Pool-USDC-wstETH:fee_500:0","0






0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
CurveSwap:token_out
UniswapSwap:token_out
UniswapSwap:token_in
UniswapSwap:token_in
wsteth
wsteth
crvusd
crvusd
usdp
usdc
usdp
usdc"
156,1,0x73004dbb6c6ff81583a4e465744bbb0aa7f0c6fff32ed42f1bb205359214d3ce,"UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
UniswapSwap:token_in","UniswapV3Pool-WETH-USDT:fee_500
LLAMMA-wstETH-crvUSD
LLAMMA-wstETH-crvUSD
CurveStableSwap-crvUSD-USDT
CurveStableSwap-crvUSD-USDT
UniswapV3Pool-WETH-USDT:fee_500","weth
wsteth
crvusd
crvusd
usdt","flash_borrow:UniswapV3Pool-WETH-USDT:fee_500:0
LLAMMA:1
LLAMMA:1
CurveSwap:1
flash_repay:UniswapV3Pool-WETH-USDT:fee_500:0","0



0","UniswapSwap:token_out
LLAMMA:token_in
LLAMMA:token_out
CurveSwap:token_in
UniswapSwap:token_in
weth
wsteth
crvusd
crvusd
usdt"
